date,open,high,low,close,volume,amount
2025-03-24,124.1865,124.6807,121.1758,123.6463,147894.05,5522974120.0
2025-03-25,124.5094,125.043,121.5447,121.7456,123085.36,4595791802.0
2025-03-26,121.7456,124.8454,121.2219,123.8604,120204.84,4503762855.0
2025-03-27,123.8901,128.8905,123.8868,127.3159,144394.37,5554865371.0
2025-03-28,127.3159,128.7324,125.6689,125.9983,114939.82,4428715749.0
2025-03-31,125.1748,126.2552,123.1983,123.4948,115783.91,4370400299.0
2025-04-01,124.4402,124.4731,120.0228,120.3984,154071.99,5663384880.0
2025-04-02,120.2337,120.4544,118.2177,118.7513,117100.41,4226638863.0
2025-04-03,117.1043,119.0906,116.6958,117.7664,101023.22,3618676870.0
2025-04-07,109.8046,111.2408,105.9901,105.9901,273498.4,8911483834.0
2025-04-08,105.9901,110.6413,104.7515,107.8842,274643.51,8924529993.0
2025-04-09,105.3444,108.0456,103.3219,106.9256,211938.56,6822376377.0
2025-04-10,110.1867,114.3241,110.022,110.8126,210895.78,7165511481.0
2025-04-11,111.0103,117.7796,110.8126,116.933,189944.93,6621821827.0
2025-04-14,119.6407,119.8054,117.1372,118.2572,142069.17,5115484103.0
2025-04-15,120.1019,120.2337,117.7071,118.5767,116515.57,4195947009.0
2025-04-16,117.4732,117.5984,114.6667,116.0008,131827.93,4618462218.0
2025-04-17,115.2728,116.429,114.1956,115.1871,85288.64,2985985219.0
2025-04-18,114.6008,114.6008,113.3161,113.9749,73860.13,2553879767.0
2025-04-21,113.9749,115.2497,113.7246,114.8841,74953.41,2609226235.0
2025-04-22,114.8841,117.5753,114.2319,116.8869,112122.06,3956085869.0
2025-04-23,124.1865,124.516,120.9682,122.5362,247926.89,9216822110.0
2025-04-24,122.6976,123.396,119.6901,120.5631,150892.11,5557113199.0
2025-04-25,121.8807,123.6266,121.2548,122.1541,133869.42,4975314905.0
2025-04-28,120.9353,120.9353,117.4535,118.5866,179783.2,6459136360.0
2025-04-29,118.2902,118.7941,116.2808,116.9396,118983.07,4237606410.0
2025-04-30,116.9066,116.9165,115.062,116.3104,130479.47,4599074535.0
2025-05-06,118.5866,119.3443,117.2426,118.5734,148293.53,5326196143.0
2025-05-07,120.2337,120.4577,117.9739,118.3231,108839.9,3937980382.0
2025-05-08,117.4403,119.2388,117.1702,118.3494,83381.69,2994908337.0
2025-05-09,118.8337,120.5631,118.356,119.6473,143726.16,5218995471.0
2025-05-12,120.2337,121.9729,118.7777,121.9729,161370.17,5890708994.0
2025-05-13,123.8571,124.0482,120.5729,120.7278,131771.07,4874657844.0
2025-05-14,120.7278,122.9019,119.6934,122.9019,135693.07,5012059707.0
2025-05-15,122.8689,126.8218,121.6435,124.1207,208801.37,7894571015.0
2025-05-16,123.5376,128.795,123.06,128.1954,229327.94,8858484484.0
2025-05-19,127.81,127.81,124.1865,126.1004,161372.81,6159126224.0
2025-05-20,126.3277,130.05,125.6689,130.05,172099.91,6705400029.0
2025-05-21,129.7667,133.0805,128.8015,131.7629,199478.86,7967115092.0
2025-05-22,131.7563,133.5944,131.1041,131.3676,146362.8,5868800084.0
2025-05-23,131.4335,137.3562,131.1469,133.4099,235574.18,9627525188.0
2025-05-26,132.3591,132.7511,125.1748,125.5042,309550.63,12014228946.0
2025-05-27,123.8176,125.5042,121.5118,122.6746,230275.44,8594833865.0
2025-05-28,122.6746,122.8524,119.2685,119.5353,177753.88,6513230209.0
2025-05-29,118.4516,120.5631,116.9659,118.9589,192061.13,6942900395.0
2025-05-30,117.605,118.1913,115.7208,116.0502,190559.91,6733498591.0
2025-06-03,115.7043,117.9245,114.9631,117.269,181892.7,6453885813.0
2025-06-04,118.4219,120.0097,117.9772,118.7579,146904.1,5311224037.0
2025-06-05,119.3739,119.4892,117.2789,118.8337,108612.75,3908084318.0
2025-06-06,118.916,119.3706,117.7631,118.5734,89697.68,3228098168.0
2025-06-09,117.3085,117.404,113.6817,114.6799,255091.34,8932441523.0
2025-06-10,115.1608,116.9396,114.7095,116.3236,171785.88,6042960183.0
2025-06-11,116.6135,120.5565,116.6135,119.2421,203106.74,7326544794.0
2025-06-12,118.5504,118.5504,116.2841,116.3598,144046.96,5117764844.0
2025-06-13,115.1278,115.2629,112.4893,113.9749,210239.87,7256548254.0
2025-06-16,113.9716,114.3175,112.262,113.4578,102284.05,3508947839.0
2025-06-17,113.3161,114.1067,112.7891,113.2305,70045.3,2408912944.0
2025-06-18,112.9274,115.029,112.6474,114.2879,102896.97,3565398002.0
2025-06-19,113.326,113.741,112.1138,112.1632,100381.21,3437688887.0
2025-06-20,112.0084,112.9768,111.9326,112.0808,73538.16,2507526430.0
2025-06-23,110.9608,111.9029,109.8903,111.4055,94593.34,3185477391.0
2025-06-24,112.4036,114.0408,112.4036,113.1119,144712.59,4979495319.0
2025-06-25,113.9716,115.2036,112.9933,115.0521,125738.27,4352301720.0
2025-06-26,113.4182,113.4182,110.9543,111.1552,204932.14,6967640374.0
2025-06-27,110.022,110.918,109.8376,110.1011,138617.49,4633461708.0
2025-06-30,110.1011,110.1011,108.2399,109.3336,144003.44,4768270278.0
2025-07-01,108.8032,109.8079,108.3058,109.1458,88518.04,2931303337.0
2025-07-02,109.3632,109.9759,108.3519,108.9218,93270.11,3083342650.0
2025-07-03,109.0272,110.4338,108.9251,110.2065,123497.81,4123732531.0
2025-07-04,109.5444,110.3481,108.6286,109.0338,104103.55,3454495463.0
2025-07-07,108.4409,108.8658,108.1905,108.2399,88207.72,2901015557.0
